,augmented_text,label
75,Sorry for missing every class I would be doing during study and did not specify that there remained an overlap so hardly any way to tell whether we can change the class times.,program_info
76,"Hello, I am quite excellent while joining the ai immersion program but I just had a question what happens if we miss it session will live audit be recorded if we miss it oh you ben.",program_info
77,"Hello, we have been looking forward to joining the ai immersion program but I really had 1 question to reason would we miss our session will the classes be recorded if we miss them thank you to hollenack.",program_info
78,Hello 1 am looking forward to joining the daily programming program but I just raised a question what happens after we complete this session will the information be recorded do we miss a thank you ben hollenack?,program_info
79,"Hello, I am smiling forward to joining you in the immersion program but I just had a question, who happens when we skin a session will my classes be used if ye give them a thank you ben holl",program_info
80,Hello my greeting was aniska nail I am sent to the ai camp office from the St. I am having some personal schelling conflicts and be wondering if those were any other dates the camp was happening though I could switch to,program_info
81,Someone my name knows aniska nail we have registered to the ai camp house on the St. I am having some personal scheduling conflicts and was wondering if those were some other dates this camp was happening that I could switch to get back,program_info
82,Hello my name is aniska nail I went posted to the ai camp starting in the St. I am having some personal relations conflicts and also wondering if there were any other dates the camp was happening that I can switch to get back,program_info
83,"Hello, my name is aniska nail I am registered to the ai camp starting on the st and am having some personal schelling conflicts here was hoping if there was any other way the camp was happening that one could",program_info
84,Hello i am mind mind sorry i fed up alright while ago i seemed to have forgotten the date of the camp and would like more reminder i have also wanted to know about the time of where to go to attend the final,program_info
85,Hello I am David mind after he signed this a while ago i seemed to have forgotten about the date of the appointment and would need a reminder i would also like to know the weather and where I start to join the camp,program_info
86,This is David mind and I signed up a while ago and I seemed to have forgotten of the start camp date. I would like added reminder you will also like to see the time and where we go to begin the camp.,program_info
87,"Hello, I did not mind we had signed you some while ago, I seemed to have forgotten our date of the camp and would like a reminder i would also like to know the time and date to get to get the camp.",program_info
88,"Hi, here s the phone video, if you are in any trouble with it, I will do a batch if I can.",program_info
89,"Hi here, my pa let me know if they always had real trouble with it james would like batch a if possible best right?",program_info
90,Not here s my locked let them know if boys are experiencing any trouble with it i always do batch a if possible best mitchell now.,program_info
91,"Hi, here for my video helping me know if you are having practice sessions with sum she would like to batch a few possible... Mitchell.",program_info
92,Thank goodness for the amazing opportunity! I would like to participate in a batch grade one possible class.,program_info
93,Hi thank you to each opportunity someone would like or participate in batch a if named for Mitchell.,program_info
94,Hi thank you given the opportunity but would like to participate of batch a if possible ms student.,program_info
95,... thank you for this opportunity because I would like to send in batch a if... best mitchell online.,program_info
96,"Hello, I have signed up for the free scholarship program the summer long ai camp event i never originally intended july fifth as my start date but I have wondered if I could schedule it against one of the other available avenue",program_info
97,"Hello, I have signed up for my free scholarship program at the long ai camp event. I originally chose june 24 as my next date but I was wondering if then I could schedule which onto one of the other available dates",program_info
98,Now I have signed up for the free scholarship program the week long ai camp there I had originally chosen florida st as my start date but also am wondering where I could schedule it to one of the other fall dates also,program_info
99,"Hello, I have filled in for my free scholarship program the week long ai camp event I had originally chosen june st as my start date since I am sure what I could schedule it to one of his other available sites",program_info
100,"Captain Sir, my name holds a shrill chakraborti and I am parting in session before this year's boot camp unfortunately due to an emergency, I will not be able to attend the first week of camp then",program_info
101,Hello sir ma am your name is shrill said currently I am parting in camp of this year because ai camp is due to an emergency which will never be able to attend the final week of camp can I join during,program_info
102,"Hello sir, my name is shrill chakraborti and I am at one session during this year's boot camp unfortunately due to an emergency I will then feel able to attend the first week of camp can we join during",program_info
103,Hello sir ma am my name is shrill chakraborti so no am parting in session of this year s ai camp unfortunately because of accidental incident i will not be able to cover this first week of,program_info
104,Dad has a class we back from so if time doesn't break monday only for us please don't push it.,program_info
105,She takes a class on Tuesday from monday that time of break monday works for us and don t mind later.,program_info
106,Risk get a class a Tuesday over here good time won t work time works for us please don't change it.,program_info
107,Have a call on Tuesday from me that it won t work it works for and I don t change it.,program_info
108,"Good evening, I just wanted to know if I should schedule my ai camp session to the july session instead of this spring term because a june one works better for me. Thank god isabel voiced by",program_info
109,Good night everyone... wanted to know if I could schedule my ai camp session to the july day instead of june time because last july one worked well dear me let me know thank you isabel bene,program_info
110,"Good evening, I just wish to hear how I could schedule my weekly camp meeting to before july session instead of their june session because the july one works better for me. Let me know thank you bishop benede",program_info
111,Good news I just wanted to know if she could schedule my activities during transition to the july session tomorrow of the June training because the july term works better. Call me and let me know thank you isabel benede,program_info
112,Friday afternoon Hi dad just wanted some clarification i am in no and am on est day i initially left for camp sunday starting from am pm what are the hours for the ai camp those people that live on est know you most,program_info
113,"Good night hi, I sure needed some clarification i am one flight and am on est when he initially signed in all hours were from 9 pm what are the hours for the ai camp for people that live on est thank you most",program_info
114,"Good afternoon, i now wanted some clarification here was in no and am on est when my initial signed up camp hours were available am radio what are the hours for the ai camp favorite artists which live on mars thank you most o",program_info
115,"Good god, you just had some clarification i am in no and living on est when I initially signed base camp next here from am pm what are the statistics for most ai everyday for people that live on est thank you most o",program_info
116,Can I request... report my call at group c on 21 july at camp twentytii wrote:,program_info
117,Can I request to change my form with full a on 15 july as I am twenty years old?,program_info
118,Can I speak and make our group to group c at 27 july at am twentytii wrote:,program_info
119,Can they hope to change their group to group c on thursday saturday 10 am twentii wrote:,program_info
120,I wrote the second lesson because I did not possess a device to read the next email while another group started playing in the month. There is no other way I can catch up on what I might have missed.,program_info
121,I missed this photography lesson because we needed not have a device to send the reminder email. I was under the impression my group started up for the month is there some way I can catch up on what I might achieve tomorrow?,program_info
122,I missed the next lesson because I did not employ a device to read a reminder email. I was under the impression my group started beginning of the month to in any way catch up for what we might have missed.,program_info
123,I missed school first and though I did still have a device to receive the reminder why I was under the sun is group started later in the month is there any way I can catch up on everything I might have missed?,program_info
124,Hello sum would like but enjoy my son in her winter program since you provide us further class information dates is the class in person or online hello dear murat melon.,program_info
125,I would like to interview my son in our winter term if you show me the following information dates: the class in person or online or timothy j melon.,program_info
126,"Hello, I would love to enjoy my son in a robotics program. Can Martin send me the following other dates is for class in person or online sincerely he sent.",program_info
127,"Hello, I would like to enjoy my colleagues in the winter program. Can someone send us the following list it is the first in person or online sincerely stephen vital melon.",program_info
128,dr hang my initials are milan and I am a junior at archbishop edwards high school. I signed it for the ambassador program but was not able to make it to the into session today only,program_info
129,dr hang my initials are milan and I am a pupil at baby witty high school. I signed up during the ambassador program but was not able to make it to his into session today because I have a,program_info
130,Aaron hang My name is even and I am a junior at archbishop witty high school. I signed up for the ambassador program but was unable to express it to the session earlier today because I am entering a,program_info
131,dr hang my name is milan back i am a junior at archbishop witty high school and I came up for the ambassador program today because I lost a speech and debate tournament all day is there a,program_info
132,I needed free time by now.,program_info
133,I lacked free time right today.,program_info
134,She has free air right now.,program_info
135,I have free love right?,program_info
136,I have been compromise with you once and once he said that for more experienced high schools the program is more good does this mean you can offer with an instructor but I am just really trained in ai and have experience beforehand i appreciate,program_info
137,I only reached out to you once and richard said that for more experienced elementary schools program more suitable does that mean you guns offer with diverse audience i really just really passionate for ai and have experience beforehand i appreciate take time best,program_info
138,I have reached out through you once and richard he to... for more experienced high schools program program more effective does that mean you guns offer with an instructor who is just really passionate in ai and have experience beforehand we appreciate taking time,program_info
139,"I have reached out to you once and after he said that for more understanding the high schools program is more suitable does all us young guns offer an option? I am just really interested in ai as your experience yes, I appreciate your",program_info
140,"Last time please, please.",program_info
141,Please use the sunday night slot.,program_info
142,This time would please please.,program_info
143,"Please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please",program_info
144,May I switch my class and the to time?,program_info
145,May 12 starts my week from studying to studying.,program_info
146,Can I lift my mood from the to the?,program_info
147,May I switch my week if may to a different week.,program_info
148,"Sorry for the sudden trip again, I will just stick to the rules with first signed books for a monday.",program_info
149,Sorry for my subject change... I will just speak to the album was initially signed up for myself brandon yea.,program_info
150,"Sorry for a sudden change again, I will just stick to their script and already signed on for thanks brandon.",program_info
151,"Sorry for that sudden change again, but could now stick to the date I was signed on for with brandon yea.",program_info
152,"Hi, my name is flex yea yesterday I signed up for the most course getting up with future courses 2004 is it going to change past time management session to thanks best brandon yea yesterday I signed up for the",program_info
153,"Hi, now name the brandon taylor brandon I got up for the ai course getting started with nothing from what is it possible to track the time of session to thanks to brandon yea.",program_info
154,"Hi, my name is brandon yea and I signed up for the second course getting started with go and it is now possible to open in time from session english thanks dad brandon online.",program_info
155,Hi game title is brandon yea where I signed over in the original course getting started with ai from to is it possible to increase my time of session to thanks and brandon yea.,program_info
156,But can we go to a batch in the word pm for batch? Thanks!,program_info
157,Hello also we move to other programs in the is or est batch.,program_info
158,"Hello, can this stick to our pages in the am i est batch thanks!",program_info
159,"Hello, can users listen to 1 batch in the 2 pm pm batch? Thanks!",program_info
160,Thus this run through on program also than just monday friday.,program_info
161,Like every run through the internet... or just monday friday.,program_info
162,Does that run through the early summer or just monday?,program_info
163,Does this run another weekend also or past another friday?,program_info
164,What are the tidings for everything?,program_info
165,We like the news with batch c.,program_info
166,Following are any results for batch c.,program_info
167,What are recommended labels for batch?,program_info
168,"Hi Ann, I would prefer to sign my parents off and regular classes, how can they do that at when is the wedding day teething?",program_info
169,"Hi, I would endeavor to sign that son up for regular classes. How will I do this though when in the class at teeth?",program_info
170,"Hi Ann, please just like to sign my suit ready through regular classes you will I guarantee that and when is the class starting teeth.",program_info
171,"Hi, but I would try to sign my name up for regular service, how can I be that while it is the course starting teeth?",program_info
172,"Hello, I would prefer to cancel my booking for the last time slot. I am unable to make one of the days again so I would like to line up for another time slot if yes and I still be able to bring my",program_info
173,"Hello, I would like to cancel my booking for this time slot. I was ready to make one at those days so he would like to sign up for another time slot politely asked will anyone still be able or use my scholarship",program_info
174,"I would like to book my appointment for this time slot, but I am unable to make one of the days tonight. I would like to sign up for a month frame if possible will I still live able to use my scholarship",program_info
175,"Hello sherry, just like to cancel my stint in this times slot i am unable to take one of them days so I would like to sign up for another time slot if possible will you still be able to use my",program_info
176,Thanks michael for all your help for if it could add shivakumar to the week and all batch for the summer batch program dates 12 July please keep me posted thanks you for all your help.,program_info
177,Thanks jeff for bringing your trouble appreciate if you did hold on to the week pass all program for the summer batch sometime around june july please keep me now thanks again for all your help.,program_info
178,Thanks be for all your blessings facebook if you could welcome she shivakumar to the week of all program before the summer batch program dates 12 july please find me posted on to through all your help ship.,program_info
179,Thanks Michael for all your help enough that he could knoll she shivakumar to the week of all program for the summer batch began at june july please keep them posted... again for all their help now,program_info
180,"Hi, can we arrange for new lessons for that pretty old son? How may ye play this? Thank you Fred often.",program_info
181,"Hi, can we arrange for basic instruction for your 8 year old son? How do you use this around you sand often?",program_info
182,Hello mon we gather for soccer lessons for 12 year old kiss how do we put this thank you debate often?,program_info
183,Can we send him a visit to our year five son? How do we keep this thank you sand often?,program_info
184,Thank you so often for your detailed explanation may I ask is if your camp is supported by and recognized by Stanford athletics which would want you son to present it on his work application if we pay to deliver now but have to change time,program_info
185,"Thanks so much for the detailed explanation. May I ask her if your camp is sponsored by and recognized by Stanford, which I would like my instructor to present when his college application but we pay in reserve now but have to change time due to",program_info
186,Thanks so much for your detailed explanation. May I ask you if your camp was sponsored by and recognized by ut unit or should I like my owner to present it on his college application if we pay to reserve now but need to,program_info
187,Thanks so much for your detailed explanation. May I ask you regarding a camp being sponsored by not recognized by stanford unit i would like yer son to present it on our college application if we need to reserve now but have,program_info
188,"Dear dad, for your smart reply provided you give him my brief idea of the following dates in like patches shown below for also could you let me make the difference between this camp and like stanford ai all camp june ",program_info
189,Thanks michael for our immediate reply could you provide us some general idea of the camp facilities or like patches shown below for also could you let me know the difference between our camp and the stanford ai all camp jun,program_info
190,Thanks Bob for your immediate reply could you give me a general idea of the camp layout arranged like patches like below for also could you let me identify the locations between this site and Fort stanford ai all camp may th,program_info
191,Thanks michael for your immediate reply should you give paul a general idea of the camp dates or like patches shown below or also could you let me know what difference between this camp and for stanford girls all camp ju,program_info
192,"hey there mamma, let me know for the timeline to apply for her ai camp thanks race much aren't you?",program_info
193,If there could you let her learn what the timeline to manipulate for his ai camp thanks so much aren't you?,program_info
194,Could you need me to fill out the form to apply for summer ai camp? Thanks really much!,program_info
195,"Hi there, could you let me know after the timeline to apply for free leave camp also so also to apply for free leave camp?",program_info
196,I just read the reply then I want to join a program class that is for lectures if no hands on also I want to enter in a classroom class for the weeks summer hands on program yuri hata.,program_info
197,Thank you for your proposal then I want to see the class that gets offered free with no charge on also I want to engage in an active waiting list for several weeks summer students on program yuri hata.,program_info
198,Thank you for your reply then I want to teach the class which is providing lectures with more hands on also you want to be teaching a study case for the extended summer hands on program yuri hata.,program_info
199,Thank you for your reply then should leave to join the class that is for lectures with new hands on yet I want each meet inside a waiting station for the latest summer hands on... yuri hata.,program_info
200,Flex explained the course.,program_info
201,Silence is the answer.,program_info
202,But is the difference?,program_info
203,There is the course.,program_info
204,Have you received some sums from my school about your winter camp? I am a student at pus and reviewed all details for it looks quite interesting they said considering a career in electrical someday would this ai camp be a,program_info
205,"Hi, I have an email from my school about your winter camp we became a cadet at and it looks quite evident I am considering a career in nuclear engineering would this summer camp help a good fit for me?",program_info
206,"Hi, I need an email from my school saying your winter destination I am a student at and I skilled the details and it looks rather interesting I am considering a career in chemical engineering would this winter camp be a good fit for me",program_info
207,"Hi, having received an email back at school about your winter camp i am a student at i have reviewed the details and it looks quite interesting i am thinking a career of electronics engineering would this ai computer be another",program_info
208,Hi ann thank you so called on getting back from me vaseline signed up for each week week of and I can not think next night will last because could she take the course on the week of also are there still scholarships available her nephew might,program_info
209,Remember anna would you so much for getting back to me vaseline signed up for her week week of and I still not think next week will work out could actually continue the course on tomorrow week of also are women still scholarships available my nephew might,program_info
210,Hi ann thank you so much for getting back with focus on setting up for next week week or so i don't suppose next week will work out could she cancel the course of the week of also are yours still scholarships available my,program_info
211,Hi mon thank you so much for running back to me vaseline signed up for next week instead of and I don't think next week will work out could she take your money over the week of which are still scholarships available my nephew might meet,program_info
212,"Hi, my current accidentally signed records of dates summer hasn't been as busy for us here is this obvious requirement in equipment sorry we should have remained back please advise thank you caroline.",program_info
213,Hi my daughter accidentally signed up for dates summer had been always set down for like what is the minimum requirement by dating sorry we never checked remained ran please advise thank you caroline.,program_info
214,"Hi, cousin, they signed about 5 dates that has been a bit tough for us, what is the minimum availability of equipment? We should have remained sooner, please advise.",program_info
215,Hi my daughter accidentally picked up off dates summer has been a little hectic for us where is the minimum requirement such equipment as we need have asked you please say thank you caroline.,program_info
216,"Since they will get in and missed any last class, can he decide on the next session?",program_info
217,"Since you could pop in and missed it, the class can not register for their next session.",program_info
218,"Since Thomas could get in and missed the primary question, could he carry on the next?",program_info
219,The Thomas could get caught... go by first class if he registers for the next session.,program_info
220,So signed the one with dr lee and met dr michael hang and the one they did to join is the one with flex puffy.,program_info
221,I signed on the with luke puffy and with dr michael roberts today another team I want to join is the with luke puffy and with dr michae,program_info
222,I joined up first with flex puffy but now dr michael jones... the one I want to join is another with brian puffy.,program_info
223,They go back for with flex puffy and later dr michael hang and the songs I want to join are me with flex puffy and later dr michael hang.,program_info
224,I see harry c s dad delayed his email appointment at pm today so harry will need to skin out during today s session early around two et coming from email mobile.,program_info
225,Hi aunt harry toxin s dad schedule an orthodontist appointment by pm today so these will both probably skin more of today s session early towards pm regarding news from their mobile phones.,program_info
226,Hi no miss toxin s dad schedule an orthodontist appointment at eight today if harry will forget to skin out or a s session early around and be sent on email mobile.,program_info
227,Hi surprise harry toxin s dad makes his email appointment at eleven today so harry still needs that cut out of today appointment session early around pm et sent from email live.,program_info
228,"Hi, we are excited for this program. It will begin the first day on monday with the junior and their children room links on the tuesday will the students be online for the full hours every wednesday my",program_info
229,"Hi, we are excited for this school. The first day most of the groups and all groups room links start there will the students be online for the full hours every day my kid has some executive sanctioning issues i am trying to get him",program_info
230,"Hi, we are excited for this program will the first day also do the groups and their special room links start and will the students be available for the full hours every day my instructor wants some executive sanctioning hours so I am trying to provide him",program_info
231,"Hi, we are excited for this program will the first day be do the groups and their special skill links start on will the students be online for the full hours every game star producer has some executive sanctioning abilities so I am trying to get that",program_info
232,"Yes, I am cheese by dear i signed him for the getting started at ai however I just found out you girls cannot make out the classes so it is almost possible to schedule to the date by you girls.",program_info
233,Up i am cheese by and got signed up for the one familiar with ai however I just found out the students cannot make in the classes or all it going to schedule to another date thank you.,program_info
234,"Oh my, I am cheese by and only signed off for the getting started of ai so I just found out if I cannot make of the classes it is actually possible to schedule to another date with you.",program_info
235,"Hello, I am cheese by and I signed up for the night started with us however I just flew out in i cannot do it the circumstances which were it possible to return to another date thank you.",program_info
236,Thank everyone for your prompt reply seeking to confirm that the first two direct or these three colleges are teaching the same material for take home.,program_info
237,Thank you for your prompt reply just kindly inform the first two accounts or all three events are about the same material for reading.,program_info
238,Thank you for your guide instructions and to confirm the other appointment through or all three sessions are teaching much the same exercises with content.,program_info
239,Thank you for your prompt reply just to confirm our other training sessions or all three interviews were for the same course and be confirmed.,program_info
240,This change is required as vive wants to sign up for x rep camp which runs one pm x est and conflicts with current ai camp tidings hence have to change to the est am am am put through its est pm,program_info
241,As toilet change when vive wants to sign up for sat rep course which runs from 2 pm put and overnight during current ai camp tidings hence requesting to change to the est am est am put through pm est pm,program_info
242,As vive wants he sign up for a Sat rep course that runs from pm until put and conflicts with current ai to tidings hence requesting a change near the est am est am format and pm est pm put,program_info
243,This change is required as vive wants to sign up for his rep course but came from pm pm put and conflicts with current start camp tidings therefore wanting to change to the est am mode by put through ii am pm put many,program_info
244,"Hi, could e ll move to est id this am am through it is pm est thanks!",program_info
245,Hi miss thank you ll help vive to t s m am est d pm est pm put thanks sunitha.,program_info
246,"Yes, yes, you could move to 2 am 2 am put through pm at pm is thanks ma'am.",program_info
247,Hi and could you ll... vive est est try est through amest new put thanks sunitha.,program_info
248,Hi richard just asked if home is perhaps a pm and put timeslot we wanted to discuss summer art in sunday morning which goes between am pm and us talked seeing if there was a way to get both done ll,program_info
249,And richard just checking if there exists perhaps a pm pm later since vive wanted to take summer art in the summer which varies between am sharp and we are seeing if there is another place to get both done ll let me,program_info
250,"Hi richard, after checking if there was perhaps a pm pm put timelot vive wanted to really take up art in the morning that fell between am pm and midnight and we are seeing if there was another way to get both done",program_info
251,Hi richard just checking on there is only a faster 2 put time slot vive wanted to take summer art in the morning time goes between am pm and we are seeing as there was a way to take both the ll fishing me know,program_info
252,Hi richard ll give em your am prakash ran sunitha.,program_info
253,Hi richard anderson of us put am pm r sunitha.,program_info
254,"Hi, I ll and us put am o ram sunitha.",program_info
255,Happy richard ll for us put and... thanks sunitha!,program_info
256,Hello all thanks for his class for my son so far he was really looking forward to the coming part and was expecting us today and tomorrow so they didn't get to it today at all do you know if the class is going longer,program_info
257,Hello all thanks for the first class for my son so far he was really looking forward to the coming part and was expecting it tonight and tomorrow but they didn't get to talk today at all do you mind if the class is going,program_info
258,Hello all thanks for the support for my son so far he was really looking forward to the coming part he was expecting it today and tomorrow but we didn t get to it today at all do you know if the class is even,program_info
259,Hello all thanks for the class for my son so far he was really looking forward to the coming part and was expecting it today and tomorrow but they didn t get to it today at all do you know if the class is going longer,program_info
260,Hi san son is schedule by week of to you ai no is there flexibility to finish it within week week right?,program_info
261,"Hi, my son is scheduled for week of to do something that is not right or make it next week week time.",program_info
262,"Hi, my son is scheduled for orientation or the do ai class is there flexibility to do it that week then?",program_info
263,Hi ai partner is due for transfer to normal ai class is there flexibility to do so until week week?,program_info
264,The ai camp is initially expected a class to then start with later on but realized i could not make it during these dates i wanted to schedule another time and was wondering whether I would make the booking period for that time.,program_info
265,Ai ai ai will book one class to get started with ai on but realized that I cannot make time during these dates i want to see another time and was wondering whether one can cancel the event thanks for your,program_info
266,"Hey summer camp, I initially booked a class to get out with ai on but... as I could delay final during these dates I have to schedule another time and was wondering whether I can cancel the booking would take your time.",program_info
267,Hey ai camp had initially booked a class to get started with so on but since that I cannot make things during these dates I want to schedule another time and was wondering why I might cancel the assignment on all your time.,program_info
