,augmented_text,label
93,"Hi, we are interested in joining my dear old brother again ahead of the ai summer classes 6 weeks this was wondering if there are any scholarship prospects for this course thank lord marya khan.",scholarship
94,"As I am interested in sending my year two son, marya, ahead for the new summer classes for weeks, I was wondering if present are any scholarship options... granulation course from you, marya khan.",scholarship
95,"Hi, I am busy in asking my year 11 son to run for visiting top level classes for weeks but was wondering if there came any scholarship option for this course thank you marya khan.",scholarship
96,I am happy to invite my wonderful younger son back for the ai summer for weeks. I was wondering if there is any scholarship option for that class thank lord marya khan.,scholarship
97,Hi 2 am interested in unrolling my year 7 son for the ai sports classes for cricket i was asked just what are any other plans for this course thank you marya khan.,scholarship
98,Hi and am interested in unrolling my year old son again ahead for his ai summer classes for weeks we was wondering if there are good scholarship links to this class thank for marya khan.,scholarship
99,Good morning ai and I would like to explore where I can later get a scholarship and rugby program is there a form I have to throw out or someone I have a talk with about them thank you for your time pale ruin,scholarship
100,"Good morning after camp I would like to discuss where I can apply for a scholarship to the program, be there a form I have to fill out or someone I have to talk to or it thank you also his time pale ruin please confirm",scholarship
101,Tonight morning ai ai would like to know where I can apply for a scholarship to the can is there a form I have to finish out or someone we have to talk for for it thank you for your time with ruin,scholarship
102,Good morning ai camp i feel like for know where I can apply for a project for the program was there a form I just filled out or someone I have to talk to about it to you for your time pale ruin please,scholarship
103,"Good morning ai, but I would like to know if I can apply for a job to the program is there a form I have to fill out or someone i wanted to order quickly about it thank you for your concern",scholarship
104,"This morning dear me, I would like to know where I can apply for a scholarship to the program is there or form we have to fill out from someone they have to talk to about it for you for this time pale ruin please confirm receipt",scholarship
105,Good morning ai camp i would like to know where I can apply unless a scholarship to their school is there but form I have to fill out or someone i call to talk about it would you for my time pale ruin,scholarship
106,Good morning ai to i would like to know where he can search for one guide to the program is here a form I have to fill out or if i have it talk to about it thank you for spending time,scholarship
107,Good morning ai camp i would like to know where I can apply for another scholarship to the program in short for form we have to fill out or else I have to talk to about it thank you for your time pale you please show,scholarship
108,Hello my name is drake linen today 3 years into my science teacher at imagine school located on andrews air force base referred me to you are interested in my summer program but I need information on all scholarships need financial assistance so,scholarship
109,"Hello my name is lovely Hi, I am just old, my science teacher at imagine andrews academy on andrews air force base referred me to the college program however I need information on a temporary scholarship for financial assistance",scholarship
110,Hello princess name is drake linen I am very young my science teacher at squadron andrews headquarters on andrews defense force base referred me to the summer program that I need information on your use for financial assistance,scholarship
111,"Hello, my name is drake linen, I am years old and my science test at imagine andrews pictures on microsoft air page one referred me to a gifted program however I need information about your scholarship for financial assistance",scholarship
112,Text back name is drake linen now am years old my science muddy at imagine andrews located on andrews air research base referred me i am interested in that summer smelter however i know,scholarship
113,"Hello, my name is mania linen and I am fifty years old. My science degree at new andrews located inside andrews army force base approaches me and I am interested in the summer program however I need information on your",scholarship
114,"And my name is drake linen, I am not old, our science teacher at imagine andrews station on andrews air defense base referred me to a summer program, however I need information on your scholarship for",scholarship
115,Jeff my name is drake linen i am years old and my science facility is located on mcquire air force base referred to i am interested in that summer program since u need information for your scholarship,scholarship
116,Hello my editor is drake linen I am years old and my school teacher can imagine andrews located on andrews air force base contracted me i am interested in the summer smelter however i need information,scholarship
117,hey this is roman banerjee from kolkata india i am highly interested in your summer camp program i am currently a high achieving counselor and i cannot run the course on my own so I have to,scholarship
118,"hey, I am om prakash from kolkata india and I am highly interested in your camp program. I am currently a high paying student and I cannot afford the course on my own so I want to",scholarship
119,"Hey, I am roman banerjee from south india and I am highly interested in your summer camp program... I am currently a high school student and I cannot afford the students on my own so I want more if you can do",scholarship
120,hey i am roman banerjee from kolkata india in am highly interested in your summer camp program i am currently a high school student also i cannot attend the course on my own so I want to ,scholarship
121,hey 1 am roman banerjee from kolkata now I am highly interested in my summer camp where I am currently a high school senior and I can afford each course on my own so I hope to if I can,scholarship
122,hey i am Tiger Banerjee from kolkata india i am highly interested in your summer camp program i am currently a high school student and I cannot check the course on my computer then I want to say,scholarship
123,hey here I am roman banerjee from the india i am highly respected in you dance institute us i am currently a high school student and i cannot afford the course all my own so I want to if also,scholarship
124,hey i am roman sigh from kolkata india i am highly interested in your summer program program i am currently a high school student and i cannot afford the course on my own so i want to,scholarship
125,hey i am roman banerjee from kolkata india he am highly successful in your summer research program i am not a high granulating student and i cannot afford the course on my own so,scholarship
126,Hi ai than my name is seeing from makarka indonesia i may one day find you well i came across the ai virtual week ai camp information on ai camp s,scholarship
127,Hi ai camp my name is seeing from makarka indonesia i hope this email finds you well i came across the ai next week summer camp information on ai new makarka web,scholarship
128,Hi ka camp my name is seeing from makarka indonesia i hope this email finds you for I came across the ai virtual week summer camp information thanks ai camp s webster it lists,scholarship
129,Hi ai camp my name is seeing from young indonesia i hope this email finds you well i came across the ai virtual home summer camp information around the webster it stated that scholarships are available may,scholarship
130,Hi ai camp my name is seeing from makarka indonesia and hope this email finds you well i came to the ai virtual week summer 2009 information on the ai virtual office webster it,scholarship
131,Hi ai camp my name are seeing i makarka indonesia my hope this email finds you well i came up with the ai virtual studio summer camp information on ai camp s why,scholarship
132,Hi ai camp my name is seeing from makarka indonesia project hope fair place finds you well i came across the ai camping week summer school information at ai camp s webster it,scholarship
133,Japan ai camp my name is seeing from makarka ai i hope this email finds you well i came across the ai virtual reservation summer camp information on ai field s webster it stated that,scholarship
134,Hi ai camp her name is seeing from makarka indonesia i hope this email finds you well i came across the ai virtual week summer camp information on the webster it stated that scholarships are,scholarship
135,Respected sir ma see hello sir ma am i hope this email finds you well whose name is shrill chakraborti and i am 3 th grade eager to learn what you have about your recent winter,scholarship
136,"Respected sir, I hope this email finds you well. My handwriting reads shrill chakraborti and I am a th grade aspirin to learn ai. I heard about your a",scholarship
137,Respected sir ma am hello sir ma am i hope this scholarship finds you well my name is shrill de and I am in th grade aspirin teachers learn ai and am ready to apply for the,scholarship
138,Respected sir ma am hello sir ma am i hope this email finds you well able to be shrill chakraborti sir i am a first grade aspirin to learn ai and,scholarship
139,Respected being ma who hello sir so am I hope this email finds you well my name is shrill chakraborti well I am a th grade aspirin to learn ai and I heard about your,scholarship
140,"Respected sir, I hope this email finds you well. My name is shrill chakraborti class and I am a th grade aspirin to learn ai. I heard about your ai",scholarship
141,Respected sir ma am hello sir ma am i hope the email finds you well the name is shrill chakraborti and I am a th grade aspirin to learn ai. I read,scholarship
142,Respected sir ma am hello sir ma am so hope this program finds you well my name is shrill chakraborti and I am a th grade aspirin into do ai programme just after your,scholarship
143,Bye sir sa am hello sir ma am i hope this email finds you well my name is ran chakraborti and I have a th grade aspirin to the ai. I heard about,scholarship
144,Project organizer my name is bal is bal and I am from Hungary i submitted my scholarship papers for this program but my family has tax returns of hungarian here are the files again to prove if I come from a higher income family,scholarship
145,"Dear organizer, my name is bal is honor... I am from Hungary and submitted my scholarship applications as this program but my family has tax returns in hungarian here are the files again to prove that I come from a very low income family",scholarship
146,Dear organizer my newsletter es bal is honor and I am from Hungary I submitted my scholarship application for this program but my family has tax returns in hungarian here are the files again to prove that I come from a Turkish low income,scholarship
147,"Dear organizer, my name is bal is honor and I originated from Hungary. I submitted my scholarship application for this program but my family recently filed tax returns in hungarian here are the files again to prove yes I come from an upper income family",scholarship
148,Dear organizer my name says bal is beta and I am international hungary i submitted my application application for this program but my family has tax returns in hungarian here are the files again to prove that I come from a low income,scholarship
149,Dear organizer my name looks bal is honor and I am from Hungary I submitted another scholarship application for this program but my family has tax returns in hungarian here are the files again to prove that I come from a low income family is there,scholarship
150,"Dear wife, my name is bal is honor and I was from Hungary having submitted my scholarship application for a program both my family has tax returns in hungarian here are the files again to prove that I come from a low income family",scholarship
151,"Dear friends, my name is bal is honor both I am from Hungary and I submitted my scholarship application for this program but neither family has tax issues in hungarian some are the files again help prove that I come from a low income family",scholarship
152,Dear organizer my name is bal is honor and I am supporting Hungary i completed my scholarship application for pad program but my family has tax returns in hungarian they are the files again to prove that I come from a low income family is,scholarship
153,Hello sorry to bother again i had your quick question in regards to the results of my interview i m quite known if the interview results are out yet but her interview was on april th and I received an email,scholarship
154,grew sorry to bother again i had a quick question in comparison to the results of my interview i m not sure if the interview results are out yet but my interview was on april th and I received,scholarship
155,Hello sorry to bother again i had a quick question in regards to the results of his interview i m t sure if the official results are out of but my interview was on april th i received,scholarship
156,Hello starting to worry again i had a quick question in regards to the results of my interview i m not sure if your interview results are out yet but my interview was on april th then I received an,scholarship
157,Hello sorry to bother again i want to ask a quick question regarding the results of my interview. I'm not sure if the interview results are out recently but my interview was on april th and I received an,scholarship
158,Hello sorry to bother but only had a quick question regarding the results of my interview i m not sure if the interview results are out yet again my interview was on april th and I received my email with the,scholarship
159,Hello sorry to bother janet i answer another quick question in regards to the results of my interview i m not sure if her interview results are out yet but my vacation was on april th and I received an,scholarship
160,Hello sorry to call again but had a quick question in regards to my results of an interview. I'm not sure if the interview results are out yet but my interview was on april th and I received an email,scholarship
161,Hello sorry to bother again i had the quick question all regards to the results of my interview a m not sorry if the interview results are out yet but my interview received on april th 2009 I received an email,scholarship
162,Hi this from z i received a sent message regarding my scholarship it said stay avoid my spasm older which you did find i could not find anywhere is gone any evidence it could be resent given this email address thanks,scholarship
163,Hi this way z I received a text yesterday confirming my scholarship. It said to check my email older which you did however i would not find them so is there a chance it could grow resent to this email address,scholarship
164,Hello this is z we received a report yesterday regarding summer scholarship it said to check my spasm older which i did but i could not locate it well is there little chance anyone could be resent to this web address,scholarship
165,"Hi, this is Peter, I received a text reply regarding my scholarship and it said not to drop that spasm, which I did and I could still detect it anywhere is there any chance it could be sent to her particular address?",scholarship
166,Hi this is z i made my call yesterday regarding my scholarship it said to check up spasm older which I checked but could not find it that is the real chance it could be sent to this web address thanks for the tippet,scholarship
167,O this is z i found a phone letter at the scholarship it said to check my spasm older which I did but I could probably find it anywhere is it any chance it could be sent in this email address to z,scholarship
168,Hi this is z i received a hot letter regarding her scholarship it went to check my spasm older which i did but i could hardly find key... is there some chance it could be sent to be email address,scholarship
169,"Hi, this is z I received a text back claiming my scholarship it was to check for spasm older... i answered but could not find it anywhere is there a message it could be sent to our last address thanks",scholarship
170,"Hi, this is where we received the text yesterday regarding my scholarship. It said to check my spasm older, which I did, but I could not find it that is there was chance it could be representative of any email address.",scholarship
171,I can clearly see you too not thank ai for this before response hata i hope that can still be considered for this too it seems like a great stuff to learn about thank that you long consideration in time.,scholarship
172,"I may certainly see you did not use help from this automatic response, but I believe I can still be considered for it as it seems like a great benefit to speak about thank you for your consideration and time.",scholarship
173,I can clearly see you did indeed respond to this automatic response that I hope I can still stay excited for this scholarship it felt like a great concept too learn about thank you for early consideration next time.,scholarship
174,But now clearly see you did not use ai for my automatic response so i hope i shall all be considered for this scholarship it seems like a great concept to call john thank you for your consideration and for your support.,scholarship
175,"I can clearly see ai did not use ai for this automatic response, allow me see i can still be considered for this scholarship it seems of a new concept... think about me is for your consideration and time.",scholarship
176,I quite clearly see you did not use ai prompting this automatic response hata long hope i can still be considered why this decision it seems like a great concept even ask about thank you to their consideration throughout time.,scholarship
177,I can clearly see you did want question ai the our automatic response hata i hope I was still considered on this scholarship it was like a great number more learn about thank you including your consideration and time.,scholarship
178,I can clearly see that I did not use ai for this automatic release and I hope I can even be considered for this scholarship. It seems like a reasonable concept out of the open and thank you for your consideration and in the end,scholarship
179,I can clearly see you did not use ai during this automatic response please do hope I can still be considered into a program which seems like a great concept to learn about thank you for much consideration and time.,scholarship
180,Highly respected adviser we hope you continue doing well and safe. I would like to ask whether there aren't any opportunities for a scholarship at the moment or suction fee financial compensation to apply to the first smelter because in,scholarship
181,I hope things are doing alright and safe. I would like to ask whether there are any opportunities for a scholarship at the moment or suction fee financial support to apply when our summer program however in my situation unfortunately still may not be ,scholarship
182,"As respected adviser, I hope you are doing alright and safe. I would like to ask why there are other opportunities for a scholarship at the airport or for a suction fee. I would like to apply to the summer program because",scholarship
183,"Dear respected adviser, I see you continue doing well and safe. I should hesitate to ask that there are more opportunities for a college at the moment or high fee financial aid to apply in the summer program because in my situation unfortunately I would not",scholarship
184,"Dear respected adviser, I hope you are doing alright and safe. I would like to ask whether there are any opportunities for a scholarship at the moment possible suction fee financial aid to studies under the summer program because with my situation unfortunately they",scholarship
185,"Dear chief adviser, I hope you are recovering well and tonight I would regret to ask whether there are any opportunities for more scholarships at the moment for no fee financial need to apply from the summer program because in my situation unfortunately I would not be ",scholarship
186,"Dear respected adviser, I hope you are doing well yourself yet I just like to ask whether there are some opportunities for a scholarship at the moment or suction fee financial aid to apply at the summer program because in that situation unfortunately she would not",scholarship
187,"Dear respected staff, I hope you are doing well and safe. I would like to ask about any applicant for a scholarship at our site or suction fee financial fees to apply to my summer program because in my case unfortunately I could not afford",scholarship
188,"Dear respected adviser, I hope you are doing well and safe. I would like to investigate whether there are any opportunities for a person at the moment like suction or financial costs to apply to the summer college because in my situation unfortunately I would",scholarship
189,Hello ms happen i hope this message finds you well i wanted to clarify what I would be able to join the summer camp and I am currently completing a capstone while before my computer applications college course that ends may,scholarship
190,"Hello ms oliver, I hope this message reads you well even wanted to clarify if I would be able to complete the general placement short i am currently completing a capstone project for my computer science college course",scholarship
191,"Hello ms oliver, I think this message finds you only originally wanted to clarify if I would be able to join the summer ai short i am currently leading a capstone project for my computer science college course",scholarship
192,Hello ms moore and hope this message finds you well i wanted to clarify if I would be able to join the summer ai short i am currently taking a capstone project for my computer science college,scholarship
193,"Hello ms oliver, my hope this message finds working well. I wanted to clarify if I would be able to join the summer experience short. I am currently working on a capstone project for my computer science college course",scholarship
194,"Yes, Ms Oliver, I hope this message finds you well. I wanted to clarify if I would be able to complete the summer ai team here am currently completing a capstone project for my computer science college",scholarship
195,"Hello ms jones, I hope this message finds you well and wanted to clarify if we would be able to join the summer ai group. I am currently completing a capstone project involving my computer",scholarship
196,"Hello ms oliver, I hope this message finds you well. I wanted to clarify if I would be able to join the summer camp short i am currently completing a capstone project for my computer advanced college course",scholarship
197,"Hello ms oliver, I hope this group finds you well. You wanted to clarify if Michael would be able to hold the summer organization i feel currently completing a capstone project for my computer science college course that",scholarship
198,"Good morning, I am very happy for smiling you this but can I perhaps revise my scholarship application while filling it out? I had to check no for the box that asked whether I am a low income student or not because I",scholarship
199,"Good morning, I am very sorry for sending you this but can I perhaps revise my scholarship application while filling it out? I had to check no for the box that asked whether and am a low income student or not because I",scholarship
200,"Good morning, I am very sorry for smiling you this but can I revise my scholarship application while filling it out? I was unable to find what family s tax return paper prior to my submission and was unable to reach",scholarship
201,"Good morning, I am very sorry for smiling you this but also please perhaps revise my scholarship application when filling it out. I had to check no for the box that asked whether I am a low income student or not because I",scholarship
202,"Good morning, I am very sorry for smiling at you but can I perhaps revise my scholarship eligibility while filling it out? I had to check no for the box that asked whether I am a low income student because I was ",scholarship
203,"Good morning, I am very sorry for smiling you this but can I perhaps revise my scholarship application while filling all out? I had to answer no for the box that asked whether I am a low income student or not because I",scholarship
204,"Good morning, I am very sorry after smiling for this but can I also revise my scholarship application while having it out? I had to check no for the box that asked whether I am a low income student or who because I was",scholarship
205,"Good morning, I am very sorry of smiling you this but can I perhaps revise my scholarship application while filling it out? I had not checked no for the box that asked me if I am a low income citizen or not",scholarship
206,"Good morning, I am very sorry for smiling you this but can I perhaps revise a scholarship application while filling that out? I had to check no for the box that asked whether I am a low income student or not because",scholarship
207,Hi maybe I am not registering what is available for fetch students little daughter filled out an application for a partial scholarship i thought top was for a summer course that for kiss could attend at a reduced rate if they get accepted,scholarship
208,Hi maybe I am not understanding what is available for fetch students mt daughter filled out an application for a partial scholarship i thought it okay for a summer course that fetch kiss could attend at a reduced rate if they got,scholarship
209,Hi hey i am not understanding what is available with fetch students mt daughter filled out an application for a partial scholarship i thought it was for a summer course that fetch kiss could attend at a reduced rate if,scholarship
210,Hi maybe I am not understanding who is available for fetch students mt daughter filled out an application for a partial scholarship i thought it was for a different summer course that fetch kiss could attend is a reduced rate from students get,scholarship
211,"Hi, maybe I am out saying what is available for fetch students mt daughter filled out an application about a short scholarship i thought it was for a summer course my fetch kiss could attend at a reduced rate if they",scholarship
212,Hi maybe I am not seeing what is available from these students mt daughter wrote out an application for a partial scholarship i thought it was for a summer course that fetch kiss could attend at a reduced scholarship if they feel,scholarship
213,Hi maybe I am not understanding what is available for college students mt daughter filled out an application for a partial scholarship i thought it right for a training course that you could attend by a reduced rate if I get accepted,scholarship
214,Maybe I am not understanding what are available for fetch students mt i filled out an ad for a partial scholarship i thought here was for a summer course that fetch kiss could attend at a reduced rate if,scholarship
